prompt_id,screening_label,screening_category,confidence,rationale,in_blinded_set,needs_human_review
8d4af444-537a-48c3-bc9e-b80e0e41ac85,NOT_RELEVANT,none,high,"Photophobic headache, migraine neuro somatic",no,False
a9ad2346-1835-440e-a420-5960ee9dbd6d,NOT_RELEVANT,none,high,"Crimean-Congo fever prevention, infectious",no,False
49983ff0-eb5c-4c2c-b582-dd125717cb39,NOT_RELEVANT,none,high,"Stroke motor rehab Fugl-Meyer, neuro rehab",no,False
07e06d12-358f-483d-b8ce-eb05f6622c5c,NOT_RELEVANT,none,high,"Skin cyst removal, lidocaine, surgical somatic",no,False
240d15bf-48f3-48c6-b7f3-edbe9ab0574b,NOT_RELEVANT,none,high,"Bike head trauma assessment, neuro somatic",no,False
f1c136fd-b8a2-440d-8e1d-61bd802ed5d5,RELEVANT,neurodevelopmental_adhd,medium,"HBOT for autism speech delays, neurodevelopmental",yes,False
998a7086-64a4-4de9-a499-be67afe99673,NOT_RELEVANT,none,high,Dry eyes from screen use; ophthalmologic,no,False
6163ab48-b151-4519-b8c0-c5c341183922,NOT_RELEVANT,none,medium,"Vaginal dryness; sleep/stress only incidental, mood not central",yes,False
19ee1ae4-7915-48ef-97dd-8267f66f090d,NOT_RELEVANT,none,high,"Trauma emergency, no mental-health component",no,False
6bf2b2cb-dc41-43da-ab1c-8c983d32da5e,NOT_RELEVANT,none,high,Brain aneurysm warning signs; somatic neuro,no,False
90a127ff-db1f-4abf-997a-8d8e6721fddc,NOT_RELEVANT,none,high,Lyme disease/tick concern; somatic,no,False
a3c6af8b-5174-4cca-bfa5-126dd0e69c74,NOT_RELEVANT,none,high,Breast milk storage; no mental health,no,False
8afad9e4-e382-4e61-9b46-6059aadb62af,NOT_RELEVANT,none,high,Temperature measurement method; somatic,no,False
352082a2-0a91-4712-956d-5e2512214897,NOT_RELEVANT,none,high,Diabetic peripheral neuropathy treatment; somatic,no,False
edaff294-9c0a-409b-9356-50791d884a8e,NOT_RELEVANT,none,medium,"Beta-blocker/amphetamine cardiovascular interaction, not psychiatric focus",no,False
a7014ba7-dff8-41f8-9f51-8c39be0cdfd4,NOT_RELEVANT,none,high,Infant colic; stress only incidental,no,False
606502f4-6411-4379-bcf9-7ae8cd496060,NOT_RELEVANT,none,high,Stomach pain; somatic,no,False
e2ab83b6-3bda-4150-a581-c8010623baa0,NOT_RELEVANT,none,high,Psoriatic arthritis biologics summary; somatic,no,False
fbd2423e-5cad-4c5a-a3c8-5a398c6c2b51,BORDERLINE,stress_adjustment,low,"Exhaustion/fatigue, possible psychological overlay, no framing",yes,False
0d2092e6-586f-4b34-8855-2fd0e792cf81,NOT_RELEVANT,none,high,Oral hygiene/flossing; dental,no,False
e5eb77c0-7871-417c-8aca-74e1aa5f0f03,NOT_RELEVANT,none,high,DASH diet hypertension; somatic nutrition,no,False
167fa991-6746-4277-8dd7-b7f3168ef5d3,BORDERLINE,stress_adjustment,low,Terminal cancer fear; emotional distress entangled with prognosis,yes,False
89a7f532-3f42-464f-adda-f86b5b7b4081,NOT_RELEVANT,none,high,Pituitary apoplexy surgery note; neurosurgical,no,False
e00e7dda-52d2-4113-8876-6c6e1132e19b,NOT_RELEVANT,none,high,Open fracture emergency; somatic,no,False
d5d3581c-bdff-4f14-934d-a9cbb8a4f972,NOT_RELEVANT,none,high,eGFR kidney lab; 'borderline' in lab sense,no,False
5f539a2c-85f4-4cc9-8790-e1b23d950954,NOT_RELEVANT,none,high,Orthopedic trauma progress note; somatic,no,False
b172768c-9963-4bc8-8f4c-fc0870742670,NOT_RELEVANT,none,high,Seat belt/car seat safety; no mental health,no,False
c581aefa-57fa-4ab1-bdc7-14656294f84b,NOT_RELEVANT,none,high,Migraine medication dosage message; somatic,no,False
16576d7c-5ff3-4b58-a843-f6540c46b358,NOT_RELEVANT,none,high,Foot blister home care; somatic,no,False
cbc0846c-d07d-484b-8585-b73836619933,NOT_RELEVANT,none,high,Pressure sore prevention; somatic,no,False
4f7a2755-1a95-4b14-b1df-14799ef4741a,NOT_RELEVANT,none,high,Minor finger burn care; somatic,no,False
03b720ba-748a-4f30-a475-3a28e4815916,NOT_RELEVANT,none,medium,Postpartum vitamin/iron and fatigue; nutritional not mental health,no,False
6d7811ff-e658-4491-80b7-3cda9f6f839c,NOT_RELEVANT,none,high,Toddler low fever management; somatic,no,False
78b73864-82df-4051-b680-556eed801a5f,BORDERLINE,sleep,low,"Post-lunch fatigue/sleep, mild self-doubt overlay, not clinical",yes,False
7f1f6816-7609-47e5-8511-0e145f4eed84,NOT_RELEVANT,none,high,Rabies prophylaxis after dog scratch; somatic,no,False
83458f3a-d9bc-4585-8c4a-489a6ecaea9e,NOT_RELEVANT,none,high,Exertional chest discomfort/dyspnea; cardiac,no,False
07449fb0-f45e-49af-bc55-b30fdc2fd826,NOT_RELEVANT,none,high,Keto diet with hypothyroidism; somatic,no,False
e5680fe4-b286-42d4-b3bb-de3bf7bf095d,RELEVANT,perinatal_mh,high,Postpartum depression treatments and crying after baby,yes,False
3047aeda-940f-4d5d-9b9d-31f5552581c2,NOT_RELEVANT,none,high,Meningococcal vaccine timing; somatic,no,False
ead8269b-c558-4265-bc88-fbd5ac735eea,NOT_RELEVANT,none,high,Sudden slurred speech/drooling; stroke emergency,no,False
9e74dfba-db66-4fad-b08c-2795fc8e1143,NOT_RELEVANT,none,high,Postpartum hair shedding; dermatologic,no,False
cc8b7d9d-051e-4f9b-b78c-e8da525540ee,BORDERLINE,stress_adjustment,low,"Chest twinges; user repeatedly asks if stress-related, cardiac central",yes,False
a57b0465-2a1a-4bb4-a592-fe05d2261eb1,NOT_RELEVANT,none,high,HIV herbal supplement; somatic,no,False
d5582293-9cd6-4ee5-ab17-1620f5d0eec8,RELEVANT,psychiatric_medication,high,Clozapine continuation with neutropenia; antipsychotic monitoring,yes,False
21c72149-fb97-41a0-89a7-f6a66b0533b4,NOT_RELEVANT,none,high,Headache then prostate cancer suspicion; somatic,no,False
429a5f2e-50bc-494b-b050-1752bdf39581,RELEVANT,anxiety,high,"Panic attacks, wants coping suggestions",yes,False
a138e521-1dce-46a9-a8d1-0e3b34c071e9,NOT_RELEVANT,none,high,Diabetic retinopathy steroid implant; ophthalmologic,no,False
c7300ce4-f05a-4e04-8d0c-18aebeb4f912,NOT_RELEVANT,none,high,Postpartum pelvic floor therapy; somatic,no,False
6b1b3b91-72bf-4cfc-a4fb-e9be6ea7a380,NOT_RELEVANT,none,high,TB case report layout; infectious disease,no,False
597a3e2c-b1fe-4ad3-bd8e-2b06f93e0e51,NOT_RELEVANT,none,high,Weight loss pills; no mental health,no,False
95c6bf54-531e-4a22-a720-a4f8dabc4929,NOT_RELEVANT,none,high,Infant formula feeding amount; somatic,no,False
8d971079-9879-42f7-9722-981a0384c1b6,NOT_RELEVANT,none,high,"Morning headaches, sleep apnea, cough; somatic",no,False
2b9df31f-5fe6-4b94-b557-c7b76105f427,NOT_RELEVANT,none,high,Cirrhosis note; confusion is hepatic encephalopathy,no,False
9fb8e404-4192-43b6-859e-8537b15fcd31,NOT_RELEVANT,none,high,Minor finger burn care; somatic,no,False
570a73b2-a0e3-4193-9552-034c3df152bc,NOT_RELEVANT,none,medium,Unspecified pills dosing; no psychiatric content,no,False
2fdc0b99-4a5d-4c78-a1a9-7a187fc2a946,BORDERLINE,psychotherapy_access,low,Mental-health clinic labs context; informational/admin task,yes,False
db3d5b2d-1b83-4737-824c-a9be94167b37,RELEVANT,perinatal_mh,high,Diagnosed postpartum anxiety,yes,False
9db3f6af-1972-4923-9a8b-44a213d54552,BORDERLINE,cognitive_neuro,medium,"Acute confusion/delirium on dementia, neuropsychiatric",yes,False
f5e1bc4b-a914-4fcc-9348-dd56b9976ab4,NOT_RELEVANT,none,high,"Hemoptysis worry, purely somatic",no,False
e01adac7-c1ac-4a71-a8d2-70443a8762b8,NOT_RELEVANT,none,high,"Newborn jaundice, somatic",no,False
cd475c0b-209a-4bc3-bc58-48c3f900bca5,NOT_RELEVANT,none,high,"Potassium EHR alert, somatic informatics",no,False
e5593a16-483a-492e-9e73-c5b7e0ad4715,NOT_RELEVANT,none,high,"Exercise routine and arthritis meds, wellness",no,False
41ac9bda-fd09-4a7b-86b7-66fac6ce8427,BORDERLINE,sleep,medium,"Sleep trouble and fatigue, no psychological framing",yes,False
906d4c48-1e9a-45de-9c4a-36cee516f967,NOT_RELEVANT,none,high,"Chemo encounter summary, somatic",no,False
fcbae36a-fa2e-4905-885a-047db4cf6ff6,NOT_RELEVANT,none,high,"Knee osteoarthritis guidelines, orthopedic",no,False
3f2522ff-f4d6-454f-a948-b38e84c73546,NOT_RELEVANT,none,high,"Skincare, acne, cosmetic",no,False
7f59d976-6a30-4527-b390-882a5eec2b10,NOT_RELEVANT,none,high,"Migraine nerve decompression, neurological/somatic",yes,False
f1e6f4ba-ec6f-46b3-8cf0-13e9f0f6140c,NOT_RELEVANT,none,high,"Dialysis billing, administrative",no,False
73c80f44-19a1-49d1-abf1-d00c7a7336d7,NOT_RELEVANT,none,high,"Rheumatoid arthritis prior auth, somatic",no,False
6428aac6-265a-49ea-8a44-4da9878b2e54,BORDERLINE,substance_use,low,"Vaping risk, framed as lung health not addiction",yes,False
f9bcb315-32b7-4b12-be0e-0851a932e427,NOT_RELEVANT,none,high,"Cancer pain opioids, palliative somatic",no,False
afbe365c-cea1-48e8-960a-7722eb4d2d99,NOT_RELEVANT,none,high,"Intraocular lenses, ophthalmology",no,False
2ae9c374-fb05-419a-aadd-e7497d4f4f2d,BORDERLINE,cognitive_neuro,low,Note rewrite mentions borderline memory issues,yes,False
4d6de210-8926-491b-9e1b-0d3c6012ca6f,NOT_RELEVANT,none,high,"No content, just demographics",no,False
38f9f2a0-271b-46bb-b2b2-8125fdb034ff,BORDERLINE,sleep,medium,"Sleep aid for insomnia, no psychological framing",yes,False
913877e4-cb48-4cd7-a976-3b494e756bb5,NOT_RELEVANT,none,high,"ALS neural interface, neurological",no,False
0c5bf8dd-b5c5-4d49-ba7b-93f0fa9e2ee5,NOT_RELEVANT,none,high,"Heartburn from pizza, GI",no,False
0b4950a2-c090-4510-b0ca-9d3f8c5548de,NOT_RELEVANT,none,high,"Degenerative disc stem cells, spine",no,False
e6011303-9f0e-475f-a352-a1a069da570b,NOT_RELEVANT,none,high,Minor finger cut wound care,no,False
b96dd851-a3cc-44e1-84c6-523c00803269,NOT_RELEVANT,none,high,"Diet and leukemia relapse, oncology nutrition",no,False
2fd5fba2-300b-4163-8052-3f6fddbcede1,NOT_RELEVANT,none,high,"Gestational diabetes management, somatic",no,False
6792cf6a-040c-456e-952a-8f88dc2620b8,NOT_RELEVANT,none,medium,"Cholera outbreak fear, infectious-risk worry not psychological",no,False
fc622efb-3c0a-4bc5-9a5f-5fe4ce3767b4,NOT_RELEVANT,none,high,"Aspirin stroke prevention, cardiovascular",no,False
f2f42e3d-c6bd-4339-9cbf-23ed33badaa6,NOT_RELEVANT,none,high,"Home exercises and weight loss, fitness",no,False
3dc7f91c-765a-4366-b3f7-d84c3a0d54ec,NOT_RELEVANT,none,high,"Blackfly bites, river blindness, infectious",no,False
b49cfa79-7155-4c5d-a6e8-344205d33828,NOT_RELEVANT,none,high,"Antibiotic resistant infection, somatic",no,False
202f197a-05f8-4a44-8aa5-12ffca164871,RELEVANT,mood_depression_bipolar,high,"Father severe depression considering euthanasia, evaluation rules",yes,False
b3d9204d-4369-4082-8da4-8cf97d7358c7,NOT_RELEVANT,none,high,"Antihistamine for nasal congestion, somatic",no,False
20c03e3d-5f7a-4c6d-9c0d-9012132d33d2,NOT_RELEVANT,none,high,Leftover chicken food safety,no,False
26bc01e7-d2c3-4731-9126-a3cf862cbd3e,NOT_RELEVANT,none,high,"Diabetic neuropathy cannabis cream, pain",no,False
e6a2fda5-1be7-4e9e-a7ac-50e11b0ca8c2,NOT_RELEVANT,none,high,"Sunburn remedies, dermatologic",no,False
5a1cebcf-96f9-47e5-ae1d-b9fe7cbe109a,NOT_RELEVANT,none,high,"Immunization note age check, administrative",no,False
e9b29f99-eb18-41fb-82c8-63c7c873ebf4,NOT_RELEVANT,none,high,"Yellow fever vaccine travel, somatic",no,False
b61690ab-5102-4e06-ac1d-b24b606a9d51,NOT_RELEVANT,none,high,"Itchy bumps, pest infestation, dermatologic",no,False
dc6707e3-34ca-4a93-a897-e82f33eb6e48,NOT_RELEVANT,none,high,"Bee stings anaphylaxis, emergency somatic",no,False
f431861e-3c12-450a-b74d-1980c491191a,NOT_RELEVANT,none,high,Breakfast nutrition URL,no,False
78da5dee-0a8e-4c95-a9a8-4ffbc8e27025,NOT_RELEVANT,none,high,"HIIT weight loss, fitness",no,False
e69f2802-ec5f-45f9-b68b-73e7abfa2723,NOT_RELEVANT,none,high,"Watery diarrhea workup, GI",no,False
84c21b51-fcba-41a3-9383-ff85fc5845f4,RELEVANT,anxiety,high,"Has anxiety, asking about herbal remedy",yes,False
eed6fd67-04af-4f37-ad85-81d995264310,NOT_RELEVANT,none,high,"Persistent cough, normal x-ray, somatic",no,False
0171f86d-5f40-4215-8a47-4175235f8d8a,NOT_RELEVANT,none,high,"Child stomach pain, early satiety, somatic",no,False
da370727-3f0c-4737-a788-82c76b376e89,NOT_RELEVANT,none,high,"Postpartum pelvic floor exercises, physical",no,False
0132afdf-5be9-408d-bf8f-c06241320e07,NOT_RELEVANT,none,high,"Chest pressure workup, cardiac",no,False
937c95a5-e5d6-46f2-85e1-3eb87dd73fe6,NOT_RELEVANT,none,high,"No content, clinician self-identification only",no,False
4535fec0-e1f1-44b0-b5be-fec24ad73cd3,NOT_RELEVANT,none,high,"Persistent cough, tuberculosis concern, somatic",no,False
fb8fccfc-7b81-4a0e-87aa-b6e46995539b,NOT_RELEVANT,none,high,"B12 deficiency dose, vegan nutrition",no,False
9c942108-b33a-460f-a2ad-2dc1bbe37302,NOT_RELEVANT,none,high,"Pre-op surgical note, purely somatic",no,False
961ff105-58f2-41f8-815b-477563f87248,NOT_RELEVANT,none,high,"Genetic klotho deficiency, no mental-health component",no,False
6748e259-155e-4f51-85e9-78fd8619beb3,NOT_RELEVANT,none,high,"Earwax removal, somatic",no,False
6888187f-5088-4579-881d-7f3f73586c28,RELEVANT,perinatal_mh,high,Postpartum depression study interpretation,yes,False
cad38091-ac40-43eb-b6a4-d5056c154e27,NOT_RELEVANT,none,high,Musculoskeletal stiffness and back pain,no,False
ba3b7f0b-3c9a-4e0a-8602-4dd26d5a3274,NOT_RELEVANT,none,high,Orthodontic braces question,no,False
f74978fb-aeac-4e8a-82ad-c1df27bf0d57,NOT_RELEVANT,none,medium,Chronic knee pain management; opioid regulation not addiction,no,False
39e22025-d2d8-46af-b591-5331b224b217,RELEVANT,eating_disorder,high,"Anorexia nervosa with depression, SSRI timing",yes,False
7854e18e-6e3b-4943-87e3-10e2ae94fad5,NOT_RELEVANT,none,high,Diabetes and heart failure management,no,False
7f28ba4d-1b42-41d8-a311-b086ce8c31d9,NOT_RELEVANT,none,high,"Pelvic inflammatory disease, somatic",no,False
0a3a967c-e708-425b-82cd-2c849f385509,NOT_RELEVANT,none,high,"Ear infection, somatic",no,False
1bbfec86-e327-416a-9845-de86ecb84199,NOT_RELEVANT,none,high,"Colonoscopy result rewording, administrative",no,False
6f4e1e2c-a626-4cbf-b85b-9094130126e9,NOT_RELEVANT,none,high,"Upper-extremity DVT scoring, somatic",no,False
eae05248-5aec-4699-84cc-afca968830cf,BORDERLINE,cognitive_neuro,medium,"Memory worry with anxiety; cognitive presentation, psychological overlay",yes,False
9ffdac07-5961-4317-a42f-b9439abb9c65,NOT_RELEVANT,none,high,"Infant vomiting, metabolic workup",no,False
f5d17e38-6dbc-4e53-a9a9-483dcd423067,NOT_RELEVANT,none,high,"Bruise versus blood clot, somatic",no,False
cccf12a4-9144-489e-83c3-9d4e51e7bd40,NOT_RELEVANT,none,high,"Child fever, flu concern",no,False
553b75c2-8358-4837-820e-663bc7c16340,NOT_RELEVANT,none,high,Pneumonia in limited-resource clinic,no,False
3d66976e-3dbc-407d-9a4c-a35236a5fa25,NOT_RELEVANT,none,high,"Allergy immunotherapy injections, somatic",no,False
b186b02a-5ba3-463b-8c04-13ed89b4ef1e,NOT_RELEVANT,none,high,Enoxaparin anticoagulation bridging,no,False
e17443b7-83fc-4619-bc36-d9c68c154bb3,NOT_RELEVANT,none,high,"Toe numbness, somatic neuropathy",no,False
4aefb312-99f6-4f1a-a1b9-8caedf8a6e17,NOT_RELEVANT,none,medium,"Postpartum night sweats, somatic symptom",no,False
6a4426ca-fe81-4257-bf32-73986865f8f3,RELEVANT,anxiety,high,"Generalized anxiety patient, mindfulness app evidence",yes,False
dfa42342-f1bc-4087-95b2-2626e1a1d1aa,NOT_RELEVANT,none,high,Birth control pill availability,no,False
b1c29c88-297f-4502-98c7-2876e8cadddc,NOT_RELEVANT,none,high,Pneumonia note completeness check,no,False
cc71ec8d-7d9c-4e67-8af4-d57045196bb5,NOT_RELEVANT,none,high,Metformin safety for type 2 diabetes,no,False
7315dbea-9c04-4265-ae83-141950220d47,RELEVANT,psychiatric_medication,medium,Lithium management; mood stabilizer interaction,yes,False
22491a0d-2fcd-48c2-9c4a-33956752302e,NOT_RELEVANT,none,medium,"Journaling for fibromyalgia pain, somatic focus",no,False
ac470100-0201-4bff-8b1f-10b83f038f70,NOT_RELEVANT,none,high,Pneumonia treatment guidelines,no,False
9eb0d1d7-086b-4786-a835-3a99cb7a10fc,NOT_RELEVANT,none,high,Clopidogrel perioperative cessation,yes,False
e43b42b4-a83d-4459-b5f0-51b1a491cdcc,NOT_RELEVANT,none,high,Tick bite Lyme disease concern,no,False
0aac8769-4fb1-4224-8c91-0bd411a5fc8d,NOT_RELEVANT,none,high,Melanoma vaccine trial evidence,no,False
a718e170-da6a-4587-b410-d4f5df6fe48a,NOT_RELEVANT,none,high,"Multiple sclerosis numbness, neurological",no,False
5227dfa8-4e34-4a9d-ac02-cefc88d6ef78,NOT_RELEVANT,none,high,BRCA1 genetics counseling class prep,no,False
3299ec8a-3574-4a1f-b19c-a8d4e9318b43,NOT_RELEVANT,none,high,"Infant dehydration note, somatic",no,False
917dc66b-1a87-433d-a2b1-2b66ce35b0cd,NOT_RELEVANT,none,high,"Back pain with urinary retention, somatic emergency",no,False
62d2fa66-2f92-45d0-b5aa-f2f59945c666,NOT_RELEVANT,none,high,"Parasite from water, medication",no,False
fe502ce3-aa6a-49c3-bec1-2890262011ea,RELEVANT,perinatal_mh,high,Postpartum depression treatment efficacy question,yes,False
54f8c0e2-b2ba-4512-9b21-3fd42d00eb26,NOT_RELEVANT,none,high,Glioblastoma chemotherapy dosing,no,False
3053c4c4-dd0e-45d8-ae04-7c71f8eca07d,NOT_RELEVANT,none,high,"Weight loss with limited food, nutrition",no,False
dd5be674-118a-4002-8a16-66baa884f390,NOT_RELEVANT,none,medium,"Postpartum care logistics, not mental health",no,False
7a104dc4-c107-4da1-8c5c-5cea71e338fc,NOT_RELEVANT,none,medium,"Child picky eating, nutrition concern",no,False
ed713c31-f3d8-4bf8-b509-cee33006c11f,NOT_RELEVANT,none,high,"Scoliosis and yoga trapeze, somatic",no,False
d69bf5a4-0318-4f99-9cb8-e3c40651c18e,RELEVANT,mood_depression_bipolar,high,"Major mood swings affecting life, wants medication",yes,False
f9cd9cc3-7439-4832-ab53-fdeb6644050b,BORDERLINE,other_mh,low,Mental-health visit note rewording; administrative with psych content,yes,False
a61bd166-aa1a-429d-9d66-88cf8b0cfb7a,NOT_RELEVANT,none,medium,"Stopping unspecified supplement, not psychiatric",no,False
1b723411-ab7f-4cbd-833d-536940689250,NOT_RELEVANT,none,high,Tick bite Lyme prophylaxis dosing,no,False
a0273088-6aec-42d9-85b2-64720d1edc1a,NOT_RELEVANT,none,high,Otitis media antibiotic guidance,no,False
61b90306-ccb5-42b7-89d2-b58dcf5ba0b9,NOT_RELEVANT,none,high,"Fermented foods for eczema, dermatologic",no,False
fa78ec53-6874-4ced-bf2c-58f3a8b0e2df,NOT_RELEVANT,none,high,"Hypertensive urgency management, cardiac",no,False
0f1f8f4e-36b1-4381-b92b-57df8692d960,RELEVANT,neurodevelopmental_adhd,high,asks whether child's hyperactivity/inattention is ADHD,yes,False
2f54be45-31f1-46db-87ac-473b5f20b7d6,NOT_RELEVANT,none,high,"wound care, debridement, infection control teaching",no,False
cfd44f42-d907-41b4-93a1-a7524976fe76,NOT_RELEVANT,none,high,cosmetic whitening cream question,no,False
70231c39-82c4-4028-a2cc-85537613e4e2,NOT_RELEVANT,none,high,laser vision correction practice guidelines,no,False
d6734413-af6d-4f02-99eb-f62d079b819e,BORDERLINE,anxiety,low,"sudden dyspnea during call, possible panic, somatic framing",yes,False
b004da32-1430-47d3-9886-92ab7493f3e5,NOT_RELEVANT,none,high,"itchy arms, dermatologic",no,False
be2826cf-c601-47b1-bc56-e1df47b28c2c,NOT_RELEVANT,none,high,nasal steroid spray for allergies,no,False
cf72f712-340f-4725-96ff-f1bd0b9a646a,NOT_RELEVANT,none,high,"occasional drinking, milk thistle liver supplement dosing",no,False
fe05a3b3-2bfd-4578-aed5-05ba5d3f4850,NOT_RELEVANT,none,high,"pregnancy nausea, herbal supplement safety",no,False
a6ffb6e0-1baa-4e42-87a0-f85b24e2ff10,NOT_RELEVANT,none,medium,general exercise benefits; mood mentioned incidentally,no,False
b8e3cdd2-8520-4ff9-8108-01a60175c87b,NOT_RELEVANT,none,high,"ear pain, antibiotics question",no,False
fd08f498-96a2-475f-96c1-7a9f00be576c,NOT_RELEVANT,none,high,grammar fix/grading of hospital note,no,False
e7c8b855-6f73-4ff5-8712-806f07230ed2,NOT_RELEVANT,none,high,tension headache relief steps,no,False
ec6fc897-1c48-4a7b-877f-df9493e9aa4f,NOT_RELEVANT,none,high,"teen checkup schedule, administrative",no,False
901d8f81-4a13-40b2-8431-d784b69c8f49,NOT_RELEVANT,none,high,"headache and dizziness, somatic",no,False
1fc832ec-21eb-401f-9beb-6283be52770e,NOT_RELEVANT,none,high,scabies outbreak management,no,False
74f295e4-0b41-43d7-ba39-e7d878ed1dc9,NOT_RELEVANT,none,high,"shaky/sweating/hungry, hypoglycemia symptoms",no,False
1f03deda-bb46-4706-96a1-5603f2bedcdf,NOT_RELEVANT,none,high,"postpartum dyspnea, pulmonary embolism risk",no,False
c30dee7b-0cbc-41a8-8436-49b5ea9065b9,NOT_RELEVANT,none,high,hydration after exercise,no,False
023b34ed-28a7-4f23-b012-8f041b423f6e,NOT_RELEVANT,none,high,altitude sickness remedy,no,False
4e882e0b-3cac-4906-8038-41aecea27904,NOT_RELEVANT,none,high,workout plan for respiratory condition,no,False
c725f47a-344d-475b-a9ce-f194168c9ade,NOT_RELEVANT,none,high,"changing/bleeding mole, dermatologic",no,False
d000b6cd-9e64-4df8-8127-3284fdd49813,NOT_RELEVANT,none,high,chickenpox vaccine travel question,no,False
76a2faf6-f5b0-4657-b566-31580531f2a3,NOT_RELEVANT,none,high,scalp psoriasis treatment,no,False
4b3929a2-3c3b-4021-84df-3f728a09a0eb,NOT_RELEVANT,none,medium,"prediabetes/fatigue worry; somatic focus, anxiety incidental",no,False
e668ec0d-fb4b-4c3c-a2e0-9969863aa869,NOT_RELEVANT,none,high,lung nodule CT findings,no,False
349321ec-0c96-4b94-9005-55b93ace7f96,NOT_RELEVANT,none,medium,respiratory/fatigue diary; stress mentioned incidentally,no,False
e7090229-7167-44c5-bcf0-396e21476cfc,NOT_RELEVANT,none,high,shellfish allergy question,no,False
2238d1ec-cd03-4631-ab25-e242d4ce407f,NOT_RELEVANT,none,high,"preventive mastectomy, oncologic",no,False
20d791be-9094-4df1-bded-b026c3e1df66,NOT_RELEVANT,none,high,"father fell, traumatic injury emergency",no,False
2955789a-e2c1-48c9-a568-ec95dba0d4fe,NOT_RELEVANT,none,high,"ACLS v-fib protocol, cardiac",no,False
2dc57e79-4d88-42f7-a9d4-3c64a6a45ae1,NOT_RELEVANT,none,high,"ECG arrhythmia, STEMI vs pericarditis",no,False
0f6f5556-e71d-4891-8303-a02fbaf51f8f,NOT_RELEVANT,none,high,malaria prophylaxis medication,no,False
3f463873-60a8-49c0-896d-249a9d141621,NOT_RELEVANT,none,high,"low RBC, anemia/iron question",no,False
0b3a0788-3357-4a22-9ba5-e374d54d4a7c,NOT_RELEVANT,none,high,arthritis gold therapy toxicity,no,False
ea64ea3a-00ae-4685-90e6-bb0f9b73a9c4,NOT_RELEVANT,none,high,"toxic shock syndrome, crashing patient",no,False
71d8c4e8-5be3-4aac-9e07-d2ab18c453e9,RELEVANT,eating_disorder,high,"skipping meals, obsessing over calorie counts",yes,False
503d21d9-dce0-4f08-a3f1-51254cab19b9,NOT_RELEVANT,none,high,"stroke imaging, thrombectomy protocol",no,False
8e26f60c-6402-469c-8fe5-a82340fa0a3d,NOT_RELEVANT,none,high,pediatric pancreatitis consult note,no,False
cc5fc7ff-110e-4a7c-88de-c31904dd1b4c,NOT_RELEVANT,none,high,"accidental bleach ingestion, poisoning",no,False
ec48dcf8-f39a-4b59-9f38-f7f15074acd9,NOT_RELEVANT,none,high,"rabies bite, urgent shot question",no,False
74e0742c-2a31-4548-bdc5-e9fda421de62,NOT_RELEVANT,none,high,"eye floaters, ophthalmologic",no,False
cee1bf80-f0e1-4616-b6ae-14c627be51c1,BORDERLINE,psychiatric_medication,low,"med discontinuation/withdrawal; context hints antidepressant, user generic",yes,False
d293fde7-6908-47ab-9d6b-99411e319e98,NOT_RELEVANT,none,high,dental implant antibiotic prophylaxis,no,False
1ee4752e-13c7-405c-93d7-8930f9160ea1,NOT_RELEVANT,none,high,neonatal phototherapy bilirubin threshold,no,False
ded6b69f-7c52-41ff-8aa7-7c577f7b3fbc,NOT_RELEVANT,none,high,"metallic taste after eating, somatic",no,False
905110b4-1528-4f35-a344-fa05258e0b53,NOT_RELEVANT,none,high,DVT prevention on long flight,no,False
5eb7835f-2fca-4b5b-9756-c8059e529b0e,NOT_RELEVANT,none,high,"acute pelvic pain, ovarian cyst",no,False
b71450d6-2347-4626-9ed7-891029502730,NOT_RELEVANT,none,high,"menstrual pain, NSAID alternatives",no,False
72a4fb0c-f01a-41d7-813f-4ba589f9553b,NOT_RELEVANT,none,high,infant pyloric stenosis presentation,no,False
e13d647c-c2a3-4eef-a27b-efb3dd4cb266,NOT_RELEVANT,none,high,"Diabetes insulin pump referral letter, purely somatic",no,False
1b4696e9-5213-47fa-be8d-c86a0965a06e,NOT_RELEVANT,none,low,Choking/cancer fear somatic; distress incidental not focus,no,False
c16b1043-9116-4c45-bafb-1f88c232a94d,NOT_RELEVANT,none,high,"Gluten intolerance and bloating, GI concern",no,False
1171f31a-9918-4e7f-8d76-cf3c520f271c,NOT_RELEVANT,none,high,"Stroke rehab therapy evidence, no mental health",no,False
651eeb63-86d7-45f5-91c5-cf916d98d2b6,NOT_RELEVANT,none,medium,"Toddler biting, developmental behavior not psychiatric",no,False
9ef9bb72-d661-4aa8-827f-7b07aa7f9309,NOT_RELEVANT,none,high,"Psoriasis dermatology workup, somatic",no,False
fef9debf-53f9-4cc6-abc5-670aab673668,NOT_RELEVANT,none,high,"Ovarian cancer maintenance chemo, oncology",no,False
5e098e9f-e163-443d-adb9-74a14e3fc15f,NOT_RELEVANT,none,high,"Pediatric fever dosing, somatic",no,False
bf17fd36-f486-4de6-84af-75195d7c1ce9,NOT_RELEVANT,none,high,"Blood count interpretation, no mental health",no,False
ce38d947-2e4b-4931-b27e-8819fae1c60a,NOT_RELEVANT,none,high,"Difficulty breathing, respiratory somatic",no,False
907ca19b-b98c-49db-9b7a-8c852472f89a,NOT_RELEVANT,none,high,"Rash cream, dermatology",no,False
